date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
3/2/2015,Quarter1,finishing,Monday,3,0.8,4.6,,10080,0,0,0,0,24,1433950.37.00
3/2/2015,Quarter1,finishing,Monday,4,1.05,4.34,,960,0,0,0,0,8,13447986.07.00
3/2/2015,Quarter1,sweing,Monday,1,1.05,27.06.00,1527,6840,65,0,0,0,57,13342992.12.00
3/2/2015,Quarter1,sweing,Monday,12,0.8,15.26,1035,4080,63,0,0,0,34,13340032.41.00
3/2/2015,Quarter1,finishing,Monday,9,1.15,2.9,,1200,0,0,0,0,10,133.24.00
3/2/2015,Quarter1,sweing,Monday,11,0.8,12.01,632,0,50,0,0,0,57,13338486.51.00
3/2/2015,Quarter1,sweing,Monday,3,0.8,29.4,1231,4680,50,0,0,0,57,13335830.13.00
3/2/2015,Quarter1,sweing,Monday,7,0.8,30.1,616,7080,0,0,0,0,59,13335263.39.00
3/2/2015,Quarter1,finishing,Monday,8,1.15,4.6,,3360,0,0,0,0,8,12888888.53.00
3/2/2015,Quarter1,sweing,Monday,6,1.15,19.19,947,2880,34,0,0,0,33,12513283.29.00
3/2/2015,Quarter1,sweing,Monday,8,1.15,29.4,551,6840,45,0,0,0,57,12507894.44.00
3/2/2015,Quarter1,sweing,Monday,9,1.15,19.19,935,6240,45,0,0,0,52,12506591.53.00
3/2/2015,Quarter1,sweing,Monday,4,1.05,27.06.00,832,6780,55,0,0,0,57,12504247.47.00
3/2/2015,Quarter1,sweing,Monday,5,1.05,27.48.00,544,6720,34,0,0,0,56,11681726.11.00
3/2/2015,Quarter1,sweing,Monday,10,0.7,22.22,1511,3600,30,0,0,0,51,1166893.24.00
3/2/2015,Quarter1,finishing,Monday,10,0.7,2.9,,3360,0,0,0,0,8,10539351.51.00
3/2/2015,Quarter1,finishing,Monday,12,0.8,4.6,,3780,0,0,0,0,9,10127572.01.00
3/2/2015,Quarter1,finishing,Monday,1,1.05,4.34,,3360,0,0,0,0,8,8965324.04.00
3/2/2015,Quarter1,finishing,Monday,7,0.8,4.6,,3360,0,0,0,0,8,5706018.31.00
3/3/2015,Quarter1,finishing,Tuesday,7,0.8,4.6,,4200,0,0,0,0,10,16658888.53.00
3/3/2015,Quarter1,finishing,Tuesday,3,0.8,4.6,,6300,0,0,0,0,15,15049382.43.00
3/3/2015,Quarter1,sweing,Tuesday,11,0.8,11.41,601,0,50,0,0,0,56,13345029.14.00
3/3/2015,Quarter1,sweing,Tuesday,1,0.7,27.06.00,1562,6960,60,0,0,0,58,13342768.12.00
3/3/2015,Quarter1,sweing,Tuesday,12,0.8,15.26,983,4080,50,0,0,0,34,13340032.41.00
3/3/2015,Quarter1,sweing,Tuesday,3,0.8,29.4,1156,6840,50,0,0,0,57,13338888.53.00
3/3/2015,Quarter1,sweing,Tuesday,7,0.8,30.1,29,7080,50,0,0,0,59,13335263.39.00
3/3/2015,Quarter1,sweing,Tuesday,4,0.7,27.06.00,950,6960,50,0,0,0,58,12512835.15.00
3/3/2015,Quarter1,sweing,Tuesday,8,1.15,29.4,534,6840,56,0,0,0,57,12507894.44.00
3/3/2015,Quarter1,sweing,Tuesday,9,1.15,19.19,1096,6240,34,0,0,0,52,12506591.53.00
3/3/2015,Quarter1,sweing,Tuesday,6,1.15,20.2,402,3120,45,0,0,0,33,12503542.33.00
3/3/2015,Quarter1,finishing,Tuesday,8,1.15,4.6,,3360,0,0,0,0,8,11712962.58.00
3/3/2015,Quarter1,sweing,Tuesday,5,0.7,27.48.00,573,6840,30,0,0,0,57,11677660.49.00
3/3/2015,Quarter1,sweing,Tuesday,10,0.7,22.22,1313,5040,30,0,0,0,51,11666406.57.00
3/3/2015,Quarter1,finishing,Tuesday,12,0.8,4.6,,3780,0,0,0,0,9,10600823.03.00
3/3/2015,Quarter1,finishing,Tuesday,2,0.4,3.9,,6300,0,0,0,0,15,9456296.18.00
3/3/2015,Quarter1,finishing,Tuesday,1,0.7,4.34,,3360,0,0,0,0,8,9257175.56.00
3/3/2015,Quarter1,finishing,Tuesday,4,0.7,4.34,,3360,0,0,0,0,8,9257175.56.00
3/3/2015,Quarter1,finishing,Tuesday,10,0.7,2.9,,3360,0,0,0,0,8,7719907.24.00
3/3/2015,Quarter1,finishing,Tuesday,5,0.7,4.6,,3360,0,0,0,0,8,5907407.24.00
3/3/2015,Quarter1,finishing,Tuesday,6,1.15,2.9,,3360,0,0,0,0,8,5155555.33.00
3/3/2015,Quarter1,sweing,Tuesday,2,0.4,15.28,157,5400,0,6.5,30,1,45,504617.17.00
3/4/2015,Quarter1,finishing,Wednesday,3,0.8,4.6,,1200,0,0,0,0,10,15652777.47.00
3/4/2015,Quarter1,finishing,Wednesday,8,0.8,4.6,,960,0,0,0,0,8,15506944.27.00
3/4/2015,Quarter1,finishing,Wednesday,12,0.8,4.6,,1080,0,0,0,0,9,14765432.06.00
3/4/2015,Quarter1,finishing,Wednesday,9,1.15,2.9,,960,0,0,0,0,8,1389.35.00
3/4/2015,Quarter1,finishing,Wednesday,1,0.7,4.34,,960,0,0,0,0,8,13447986.07.00
3/4/2015,Quarter1,finishing,Wednesday,4,0.7,4.34,,960,0,0,0,0,8,13434305.33.00
3/4/2015,Quarter1,sweing,Wednesday,11,0.8,11.41,433,0,38,0,0,0,56,13345029.14.00
3/4/2015,Quarter1,sweing,Wednesday,12,0.8,15.26,961,4080,50,0,0,0,34,13340032.41.00
3/4/2015,Quarter1,sweing,Wednesday,3,0.8,29.4,1169,6840,63,0,0,0,57,13338888.53.00
3/4/2015,Quarter1,sweing,Wednesday,7,0.8,30.1,874,3960,50,0,0,0,59,13334262.42.00
3/4/2015,Quarter1,sweing,Wednesday,4,0.7,27.22.00,1028,6960,60,0,0,0,58,13332931.02.00
3/4/2015,Quarter1,sweing,Wednesday,1,0.7,27.22.00,1772,6960,50,0,0,0,58,12510862.04.00
3/4/2015,Quarter1,sweing,Wednesday,9,1.15,19.19,1206,6240,34,0,0,0,52,12506591.53.00
3/4/2015,Quarter1,sweing,Wednesday,5,0.7,27.48.00,586,6960,40,0,0,0,58,11673735.38.00
3/4/2015,Quarter1,sweing,Wednesday,10,0.7,22.22,1334,5760,30,0,0,0,53,11667638.53.00
3/4/2015,Quarter1,finishing,Wednesday,7,0.8,4.6,,8400,0,0,0,0,20,11414814.49.00
3/4/2015,Quarter1,finishing,Wednesday,5,0.7,4.6,,960,0,0,0,0,8,9868055.33.00
3/4/2015,Quarter1,finishing,Wednesday,2,0.5,3.9,,960,0,0,0,0,8,90052.05.00
3/4/2015,Quarter1,sweing,Wednesday,8,0.8,29.4,30,6840,0,0,0,0,57,7221052.38.00
3/4/2015,Quarter1,sweing,Wednesday,2,0.5,15.28,261,5520,0,0,0,1,46,6735748.48.00
3/4/2015,Quarter1,sweing,Wednesday,6,1.15,19.19,52,3960,0,0,0,0,33,5535774.25.00
3/5/2015,Quarter1,finishing,Thursday,8,0.8,4.6,,2640,0,0,0,0,22,16349747.28.00
3/5/2015,Quarter1,finishing,Thursday,2,0.6,3.9,,960,0,0,0,0,8,15843.45.00
3/5/2015,Quarter1,finishing,Thursday,11,0.8,2.9,,1200,0,0,0,0,10,15454861.07.00
3/5/2015,Quarter1,finishing,Thursday,12,0.8,4.6,,1080,0,0,0,0,9,14481481.29.00
3/5/2015,Quarter1,finishing,Thursday,1,0.7,4.34,,960,0,0,0,0,8,13543.45.00
3/5/2015,Quarter1,finishing,Thursday,4,0.7,4.34,,960,0,0,0,0,8,13543.45.00
3/5/2015,Quarter1,finishing,Thursday,3,0.8,4.6,,1800,0,0,0,0,15,13501851.51.00
3/5/2015,Quarter1,sweing,Thursday,11,0.8,11.41,455,3420,50,0,0,0,56,13345029.14.00
3/5/2015,Quarter1,sweing,Thursday,3,0.8,29.4,797,1800,63,0,0,0,57,13342249.39.00
3/5/2015,Quarter1,sweing,Thursday,12,0.8,15.26,959,4080,50,0,0,0,34,13340032.41.00
3/5/2015,Quarter1,sweing,Thursday,1,0.7,27.22.00,1373,6960,50,0,0,0,58,12510862.04.00
3/5/2015,Quarter1,sweing,Thursday,9,1.15,19.19,1228,6240,45,0,0,0,52,12506591.53.00
3/5/2015,Quarter1,sweing,Thursday,4,0.7,27.22.00,1117,7080,50,0,0,0,59,12500847.27.00
3/5/2015,Quarter1,sweing,Thursday,5,0.7,27.48.00,230,6960,40,0,0,0,58,11673735.38.00
3/5/2015,Quarter1,sweing,Thursday,10,0.7,22.22,1390,6000,30,0,0,0,50,11673.42.00
3/5/2015,Quarter1,sweing,Thursday,2,0.6,15.28,529,1320,0,0,0,1,46,10001652.25.00
3/5/2015,Quarter1,finishing,Thursday,9,1.15,2.9,,960,0,0,0,0,8,7552.05.00
3/5/2015,Quarter1,sweing,Thursday,7,0.8,30.1,834,1200,0,4,40,0,59,6100892.03.00
3/5/2015,Quarter1,sweing,Thursday,6,0.35,22.53,1450,2640,0,0,0,1,39,439489.42.00
3/7/2015,Quarter1,finishing,Saturday,12,0.8,4.6,,1080,0,0,0,0,9,14481481.29.00
3/7/2015,Quarter1,sweing,Saturday,12,0.8,15.26,986,4080,75,0,0,0,34,14175343.08.00
3/7/2015,Quarter1,sweing,Saturday,1,0.7,27.22.00,1267,8160,70,0,0,0,58,14167.25.00
3/7/2015,Quarter1,finishing,Saturday,7,0.8,4.6,,6000,0,0,0,0,25,13757407.24.00
3/7/2015,Quarter1,finishing,Saturday,5,0.35,4.34,,2400,0,0,0,0,10,1342.55.00
3/7/2015,Quarter1,sweing,Saturday,4,0.7,27.22.00,1195,6960,60,0,0,0,58,13345775.52.00
3/7/2015,Quarter1,sweing,Saturday,3,0.8,29.4,983,6840,63,0,0,1,57,13342982.27.00
3/7/2015,Quarter1,sweing,Saturday,11,0.8,11.41,471,3420,50,0,0,0,58,13333908.23.00
3/7/2015,Quarter1,finishing,Saturday,6,0.5,2.9,,960,0,0,0,0,8,132.55.00
3/7/2015,Quarter1,sweing,Saturday,9,1.15,19.19,1226,3480,45,0,0,0,51,12499785.24.00
3/7/2015,Quarter1,sweing,Saturday,10,0.7,22.22,1251,6000,30,0,0,0,50,11673.42.00
3/7/2015,Quarter1,finishing,Saturday,1,0.7,4.34,,960,0,0,0,0,8,11081.15.00
3/7/2015,Quarter1,finishing,Saturday,4,0.7,4.34,,960,0,0,0,0,8,11081.15.00
3/7/2015,Quarter1,finishing,Saturday,11,0.8,2.9,,960,0,0,0,0,8,10951388.53.00
3/7/2015,Quarter1,sweing,Saturday,2,1.05,16.1,626,4200,0,0,0,1,45,1083733.51.00
3/7/2015,Quarter1,finishing,Saturday,8,0.8,4.6,,3600,0,0,0,0,15,9845679.01.00
3/7/2015,Quarter1,finishing,Saturday,2,1.05,3.9,,1920,0,0,0,0,8,8802.05.00
3/7/2015,Quarter1,sweing,Saturday,6,0.5,23.41,1379,2280,0,0,0,1,39,8342134.55.00
3/7/2015,Quarter1,sweing,Saturday,5,0.7,27.48.00,541,6960,24,0,0,1,58,6816005.45.00
3/8/2015,Quarter2,finishing,Sunday,3,0.8,4.6,,1440,0,0,0,0,12,15865740.44.00
3/8/2015,Quarter2,finishing,Sunday,12,0.8,4.6,,1080,0,0,0,0,9,15759259.16.00
3/8/2015,Quarter2,finishing,Sunday,9,1.15,2.9,,1080,0,0,0,0,9,15484567.54.00
3/8/2015,Quarter2,finishing,Sunday,1,1.15,4.34,,960,0,0,0,0,8,14843402.47.00
3/8/2015,Quarter2,finishing,Sunday,4,1.15,4.34,,960,0,0,0,0,8,14843402.47.00
3/8/2015,Quarter2,finishing,Sunday,2,0.7,3.9,,1200,0,0,0,0,10,14.44
3/8/2015,Quarter2,finishing,Sunday,5,0.5,4.34,,960,0,0,0,0,8,14298611.07.00
3/8/2015,Quarter2,sweing,Sunday,4,1.15,27.22.00,1082,6840,65,0,0,0,57,14168070.11.00
3/8/2015,Quarter2,sweing,Sunday,1,1.15,27.22.00,1254,6960,65,0,0,0,58,1416784.29.00
3/8/2015,Quarter2,sweing,Sunday,3,0.8,30.1,1278,3360,50,0,0,1,57,13341851.08.00
3/8/2015,Quarter2,sweing,Sunday,12,0.8,15.26,1064,4080,63,0,0,0,34,13340032.41.00
3/8/2015,Quarter2,sweing,Sunday,11,0.8,11.41,313,3420,50,0,0,0,58,13333908.23.00
3/8/2015,Quarter2,finishing,Sunday,11,0.8,2.9,,960,0,0,0,0,8,12586805.33.00
3/8/2015,Quarter2,sweing,Sunday,9,1.15,19.19,1239,5640,45,0,0,0,52,12506198.15.00
3/8/2015,Quarter2,sweing,Sunday,10,0.7,22.22,1335,6000,30,0,0,0,50,11673.42.00
3/8/2015,Quarter2,sweing,Sunday,2,0.7,16.1,928,4800,30,0,0,1,45,11668434.21.00
3/8/2015,Quarter2,sweing,Sunday,6,0.6,23.41,1266,2520,23,0,0,1,38,10017284.51.00
3/8/2015,Quarter2,sweing,Sunday,8,0.6,30.48.00,869,6720,0,0,0,1,56,10008809.31.00
3/8/2015,Quarter2,sweing,Sunday,5,0.5,27.22.00,711,7080,23,0,0,1,59,8333898.18.00
3/8/2015,Quarter2,finishing,Sunday,8,0.6,3.9,,960,0,0,0,0,8,75156.15.00
3/8/2015,Quarter2,finishing,Sunday,10,0.7,2.9,,960,0,0,0,0,8,7350694.27.00
3/8/2015,Quarter2,finishing,Sunday,6,0.6,2.9,,960,0,0,0,0,8,4531.15.00
3/9/2015,Quarter2,finishing,Monday,11,0.8,2.9,,0,960,0,0,0,8,16010.25.00
3/9/2015,Quarter2,finishing,Monday,12,0.8,4.6,,0,1080,0,0,0,9,15049382.43.00
3/9/2015,Quarter2,finishing,Monday,5,0.6,4.34,,0,2880,0,0,0,12,14405709.53.00
3/9/2015,Quarter2,sweing,Monday,4,1.15,27.22.00,1079,7020,65,0,0,0,58,14174102.34.00
3/9/2015,Quarter2,sweing,Monday,1,1.15,27.22.00,1322,7140,65,0,0,0,59,14173781.31.00
3/9/2015,Quarter2,finishing,Monday,9,1.15,2.9,,0,3600,0,0,0,15,14.01
3/9/2015,Quarter2,sweing,Monday,3,0.8,30.1,964,5160,50,0,0,1,58,13347373.44.00
3/9/2015,Quarter2,sweing,Monday,12,0.8,15.26,1132,4080,63,0,0,0,34,13340032.41.00
3/9/2015,Quarter2,sweing,Monday,11,0.8,11.41,357,3420,50,0,0,0,58,13333908.23.00
3/9/2015,Quarter2,finishing,Monday,3,0.8,4.6,,0,1440,0,0,0,12,13256944.27.00
3/9/2015,Quarter2,finishing,Monday,4,1.15,4.34,,0,960,0,0,0,8,132564.35.00
3/9/2015,Quarter2,finishing,Monday,1,1.15,4.34,,0,960,0,0,0,8,13242777.47.00
3/9/2015,Quarter2,sweing,Monday,9,1.15,19.19,1193,6240,45,0,0,0,52,12506591.53.00
3/9/2015,Quarter2,sweing,Monday,2,0.7,16.1,817,5520,30,0,0,1,45,11675270.24.00
3/9/2015,Quarter2,sweing,Monday,10,0.7,22.22,1576,6000,30,0,0,0,50,11673.42.00
3/9/2015,Quarter2,finishing,Monday,2,0.7,3.9,,0,1200,0,0,0,10,113.45.00
3/9/2015,Quarter2,sweing,Monday,6,1.05,23.41,1262,4560,35,0,0,1,38,10849371.21.00
3/9/2015,Quarter2,sweing,Monday,8,1.05,30.48.00,953,6720,26,0,0,1,56,10840357.09.00
3/9/2015,Quarter2,sweing,Monday,5,0.6,27.22.00,919,7080,23,0,0,1,59,10000677.58.00
3/9/2015,Quarter2,sweing,Monday,7,0.5,30.48.00,1161,6600,0,0,0,1,55,8343515.09.00
3/9/2015,Quarter2,finishing,Monday,10,0.7,2.9,,0,960,0,0,0,8,7954861.07.00
3/9/2015,Quarter2,finishing,Monday,8,1.05,3.9,,0,960,0,0,0,8,44010.25.00
3/10/2015,Quarter2,finishing,Tuesday,12,0.8,4.6,,1080,0,0,0,0,9,1.32
3/10/2015,Quarter2,finishing,Tuesday,5,0.6,4.34,,1440,0,0,0,0,12,15156527.47.00
3/10/2015,Quarter2,sweing,Tuesday,1,1.15,27.22.00,1574,7080,75,0,0,0,59,15001016.57.00
3/10/2015,Quarter2,finishing,Tuesday,3,0.8,4.6,,1440,0,0,0,0,12,14907407.24.00
3/10/2015,Quarter2,finishing,Tuesday,4,1.15,4.34,,960,0,0,0,0,8,14692.55.00
3/10/2015,Quarter2,finishing,Tuesday,1,1.15,4.34,,960,0,0,0,0,8,14679236.07.00
3/10/2015,Quarter2,sweing,Tuesday,4,1.15,27.22.00,1104,5880,65,0,0,0,59,14168070.11.00
3/10/2015,Quarter2,finishing,Tuesday,9,1.15,2.9,,1800,0,0,0,0,15,13694444.27.00
3/10/2015,Quarter2,sweing,Tuesday,12,0.8,15.26,1069,4080,63,0,0,0,34,13340032.41.00
3/10/2015,Quarter2,sweing,Tuesday,3,0.8,30.1,756,6960,63,0,0,1,58,13334530.39.00
3/10/2015,Quarter2,sweing,Tuesday,11,0.8,11.41,338,3420,50,0,0,0,58,13333908.23.00
3/10/2015,Quarter2,finishing,Tuesday,11,0.8,2.9,,960,0,0,0,0,8,12637152.47.00
3/10/2015,Quarter2,sweing,Tuesday,10,1.15,22.22,1499,6000,34,0,0,0,50,12510.08.00
3/10/2015,Quarter2,sweing,Tuesday,9,1.15,19.19,1247,6240,45,0,0,0,52,12506591.53.00
3/10/2015,Quarter2,finishing,Tuesday,2,0.7,3.9,,960,0,0,0,0,8,12.21
3/10/2015,Quarter2,sweing,Tuesday,8,0.7,30.48.00,923,6840,30,0,0,1,57,11675087.43.00
3/10/2015,Quarter2,sweing,Tuesday,6,0.7,23.41,1180,4560,30,0,0,1,38,11670774.51.00
3/10/2015,Quarter2,sweing,Tuesday,2,0.7,16.1,957,5400,40,0,0,1,45,11667530.52.00
3/10/2015,Quarter2,sweing,Tuesday,5,1.05,27.22.00,1001,7080,26,0,0,1,59,10834067.48.00
3/10/2015,Quarter2,sweing,Tuesday,7,0.6,30.48.00,1017,6840,25,0,0,1,57,10506715.24.00
3/10/2015,Quarter2,finishing,Tuesday,8,1.05,3.9,,960,0,0,0,0,8,9343.45.00
3/10/2015,Quarter2,finishing,Tuesday,7,0.5,3.9,,960,0,0,0,0,8,9343.45.00
3/10/2015,Quarter2,finishing,Tuesday,10,0.7,2.9,,960,0,0,0,0,8,664.35.00
3/11/2015,Quarter2,finishing,Wednesday,12,0.8,4.6,,2160,0,0,0,0,9,15380658.26.00
3/11/2015,Quarter2,finishing,Wednesday,11,0.8,2.9,,2400,0,0,0,0,10,14567129.38.00
3/11/2015,Quarter2,finishing,Wednesday,2,1.15,3.9,,1920,0,0,0,0,8,13654513.53.00
3/11/2015,Quarter2,finishing,Wednesday,4,1.15,4.34,,1920,0,0,0,0,8,13555150.28.00
3/11/2015,Quarter2,finishing,Wednesday,1,1.15,4.34,,1920,0,0,0,0,8,13543.45.00
3/11/2015,Quarter2,sweing,Wednesday,12,0.8,15.26,470,4080,63,0,0,0,34,13340032.41.00
3/11/2015,Quarter2,sweing,Wednesday,3,0.8,30.1,735,6960,63,0,0,1,58,13334530.39.00
3/11/2015,Quarter2,sweing,Wednesday,11,0.8,11.41,560,3420,50,0,0,0,58,13333908.23.00
3/11/2015,Quarter2,finishing,Wednesday,3,0.8,4.6,,1920,0,0,0,0,8,13110532.24.00
3/11/2015,Quarter2,finishing,Wednesday,5,0.7,4.34,,1440,0,0,0,0,12,1264.45.00
3/11/2015,Quarter2,sweing,Wednesday,10,1.15,22.22,1674,6000,34,0,0,0,50,12510.08.00
3/11/2015,Quarter2,sweing,Wednesday,9,1.15,19.19,290,5040,45,0,0,0,52,12505788.53.00
3/11/2015,Quarter2,sweing,Wednesday,2,1.15,16.1,971,5400,45,0,0,1,45,12502345.41.00
3/11/2015,Quarter2,sweing,Wednesday,1,1.15,27.22.00,1322,7080,45,0,0,0,59,12500847.27.00
3/11/2015,Quarter2,sweing,Wednesday,4,1.15,27.22.00,1054,7080,45,0,0,0,59,12500847.27.00
3/11/2015,Quarter2,sweing,Wednesday,5,0.7,27.22.00,992,6960,30,0,0,1,58,11675948.17.00
3/11/2015,Quarter2,sweing,Wednesday,8,0.7,30.48.00,914,6840,30,0,0,1,57,11675087.43.00
3/11/2015,Quarter2,sweing,Wednesday,6,0.7,23.41,1128,4560,40,0,0,1,38,11670774.51.00
3/11/2015,Quarter2,sweing,Wednesday,7,1.05,30.48.00,935,6840,26,0,0,1,57,10843274.51.00
3/11/2015,Quarter2,finishing,Wednesday,10,1.15,2.9,,960,0,0,0,0,8,10472222.13.00
3/11/2015,Quarter2,finishing,Wednesday,8,0.7,3.9,,960,0,0,0,0,8,10427.05.00
3/11/2015,Quarter2,finishing,Wednesday,7,1.05,3.9,,960,0,0,0,0,8,10427.05.00
3/11/2015,Quarter2,finishing,Wednesday,9,1.15,2.9,,1800,0,0,0,0,15,8431481.29.00
3/11/2015,Quarter2,finishing,Wednesday,6,0.7,2.9,,720,0,0,0,0,6,6578703.42.00
